ID,Parent,Type,Images,Nicotine Product,Brands,SKU,Name,Short description,Description,Bowl Size,Weight (lbs),Length (in),Width (in),Height (in),,Tax status,Tax class,,Stock,Low stock amount,,,,Sale price,Regular price,Categories,Tags,Shipping class,,,,,,,Cross-sells,,Button text,,,,Visibility in catalog,,,,,,,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,,,,,,,,,,,,,,,,
9854,id:9850,variation,https://sigdistro.com/wp-content/uploads/2023/04/IMG_9131.png,FALSE,CRAVE,C-RO 2270 - Purple,Crave Glass Chamber Water Pipe |REF: C-RO 2270|,,,,,,,,,taxable,parent,,,,,,,,38,,,,,,,,,,,,,,,visible,,,,,,,Color,Purple,,,,,,,,,,,,,,,,,,,,,,
9855,id:9850,variation,https://sigdistro.com/wp-content/uploads/2023/04/IMG_9123.png,FALSE,CRAVE,C-RO 2270 - Grey,Crave Glass Chamber Water Pipe |REF: C-RO 2270|,,,,,,,,,taxable,parent,,,,,,,,38,,,,,,,,,,,,,,,visible,,,,,,,Color,Grey,,,,,,,,,,,,,,,,,,,,,,
9856,id:9850,variation,https://sigdistro.com/wp-content/uploads/2023/04/IMG_9126.png,FALSE,CRAVE,C-RO 2270 - Teal,Crave Glass Chamber Water Pipe |REF: C-RO 2270|,,,,,,,,,taxable,parent,,,,,,,,38,,,,,,,,,,,,,,,visible,,,,,,,Color,Teal,,,,,,,,,,,,,,,,,,,,,,
9863,,variable,"https://sigdistro.com/wp-content/uploads/2023/04/IMG_9166.png, https://sigdistro.com/wp-content/uploads/2023/04/IMG_9162.png, https://sigdistro.com/wp-content/uploads/2023/04/IMG_9163.png, https://sigdistro.com/wp-content/uploads/2023/04/IMG_9164.png, https://sigdistro.com/wp-content/uploads/2023/04/IMG_9165.png, https://sigdistro.com/wp-content/uploads/2023/04/IMG_9166.png",FALSE,CRAVE,,Crave Glass Colored Chamber Water Pipe | REF: C-RO 5326|,"The Crave Glass Chamber water pipe features two chambers for diffusion and a circle percolator at the bottom for extra filtration.
\n<ul>
\n 	<li><strong>14mm male bowl</strong></li>
\n 	<li><strong>Funnel chamber</strong></li>
\n 	<li><strong>Ball chamber</strong></li>
\n 	<li><strong>Circle perc</strong></li>
\n 	<li><strong>Height 10″</strong></li>
\n</ul>","The Crave Glass Chamber water pipe features two chambers for diffusion and a circle percolator at the bottom for extra filtration. The smoke travels around the perforated funnel chamber, through the ball chamber then through the circle perc before flowing up out of the mouth piece for smooth tokes.",,,,,,,taxable,,,,,,,,,,"Crave, Smoking Pipes > Glass Water Pipes, Smoking Pipes","Crave, Water Pipes",,,,,,,,,,,,,visible,,,,,,,Color,"Purple, Grey, Milk Blue, Teal, Blue-D",1,,,,,,,,,,,,,,,,,,,,,
9864,id:9863,variation,https://sigdistro.com/wp-content/uploads/2023/04/IMG_9164.png,FALSE,CRAVE,C-RO 5326 - Purple,Crave Glass Colored Chamber Water Pipe | REF: C-RO 5326|,,,,,,,,,taxable,parent,,,,,,,,38,,,,,,,,,,,,,,,visible,,,,,,,Color,Purple,,,,,,,,,,,,,,,,,,,,,,
9865,id:9863,variation,https://sigdistro.com/wp-content/uploads/2023/04/IMG_9165.png,FALSE,CRAVE,C-RO 5236 - Grey,Crave Glass Colored Chamber Water Pipe | REF: C-RO 5326|,,,,,,,,,taxable,parent,,,,,,,,38,,,,,,,,,,,,,,,visible,,,,,,,Color,Grey,,,,,,,,,,,,,,,,,,,,,,
9866,id:9863,variation,https://sigdistro.com/wp-content/uploads/2023/04/IMG_9162.png,FALSE,CRAVE,C-RO 5326 - Milk Blue,Crave Glass Colored Chamber Water Pipe | REF: C-RO 5326|,,,,,,,,,taxable,parent,,,,,,,,38,,,,,,,,,,,,,,,visible,,,,,,,Color,Milk Blue,,,,,,,,,,,,,,,,,,,,,,
9867,id:9863,variation,https://sigdistro.com/wp-content/uploads/2023/04/IMG_9166.png,FALSE,CRAVE,C-RO 5326 - Teal,Crave Glass Colored Chamber Water Pipe | REF: C-RO 5326|,,,,,,,,,taxable,parent,,,,,,,,38,,,,,,,,,,,,,,,visible,,,,,,,Color,Teal,,,,,,,,,,,,,,,,,,,,,,
9868,id:9863,variation,https://sigdistro.com/wp-content/uploads/2023/04/IMG_9163.png,FALSE,CRAVE,C-RO 5326 - Blue-D,Crave Glass Colored Chamber Water Pipe | REF: C-RO 5326|,,,,,,,,,taxable,parent,,,,,,,,38,,,,,,,,,,,,,,,visible,,,,,,,Color,Blue-D,,,,,,,,,,,,,,,,,,,,,,
9874,,variable,"https://sigdistro.com/wp-content/uploads/2023/04/Hidden-Hills-Diamond-Disposable-White-Gummy-Starburst.png, https://sigdistro.com/wp-content/uploads/2023/04/Hidden-Hills-Diamond-Disposable-Lemon-Cherry-Zkittlez.png, https://sigdistro.com/wp-content/uploads/2023/04/Hidden-Hills-Diamond-Disposable-Purplato-Zyrup.png, https://sigdistro.com/wp-content/uploads/2023/04/Hidden-Hills-Diamond-Disposable-White-Gummy-Starburst.png, https://sigdistro.com/wp-content/uploads/2023/04/Hidden-Hills-Diamond-Disposable-Zaberry-Nerdz.png, https://sigdistro.com/wp-content/uploads/2023/04/Hidden-Hills-Diamond-Disposable-Back.png",FALSE,Hidden Hills,,Hidden Hills Liquid Diamond Disposable 2G,"Hidden Hills Liquid Diamond Disposable is 2G blends of Delta 8, THC-A and THC-P for a unique and unforgettable experience infused with liquid diamonds.
\n
\n<strong>Features:</strong>
\n<ul>
\n 	<li>2G Delta 8, THC-A &amp; THC-P blends</li>
\n 	<li>Liquid diamond infused</li>
\n 	<li>Single button activation</li>
\n 	<li>C-port charger</li>
\n 	<li>Federally Legal and Compliant. Contains &gt;0.3% Delta-9 THC</li>
\n</ul>
\n<strong>Flavors:</strong>
\n<ul>
\n 	<li>Lemon Cherry Zkittlez - <strong>Sativa</strong></li>
\n 	<li>Purplato Zyrup - <strong>Indica</strong></li>
\n 	<li>White Gummy Ztarburst - <strong>Hybrid</strong></li>
\n 	<li>Zaberry Nerdz - <strong>Hybrid</strong></li>
\n</ul>","Hidden Hills Liquid Diamond Disposable is 2G blends of Delta 8, THC-A and THC-P for a unique and unforgettable experience. The Hidden Hills Club brand put a twist on this 2G disposable by infusing them with liquid diamonds. The Night Night Night blends are carefully crafted to provide a smooth yet hard hitting combination.
\n
\n<strong>Function:</strong>
\n<ul>
\n 	<li>Press 5 times to power the device on</li>
\n 	<li>Press 2 times to auto preheat (prevents clogging)</li>
\n 	<li>Press down button while drawing on the vape</li>
\n 	<li>Press 5 times when you wish to power the device off</li>
\n</ul>
\n<a href=""https://hiddenhills.club/pages/certificate-of-analysis-coa"">Hidden Hills Club Certificate of Analysis (COA)</a>",,,,,,,taxable,,,,,,,,,,"Hemp, Hemp Derived / Delta",Hemp,,,,,,,,,,,,,visible,,,,,,,Flavor,"White Gummy Ztarburst, Lemon Cherry Zkittlez, Purplato Zyrup, Zaberry Nerdz",1,,Hemp Derivatives Product Type,"Cartridge, Cream/Salve, Disposable, Edible, Pre-roll, Tincture",1,,,,,,,,,,,,,,,,,
9875,id:9874,variation,https://sigdistro.com/wp-content/uploads/2023/04/Hidden-Hills-Diamond-Disposable-White-Gummy-Starburst.png,FALSE,Hidden Hills,Hidden Hills Liquid Diamond Disposable 2G - White Gummy Ztarburst,Hidden Hills Liquid Diamond Disposable 2G,,,,,,,,,taxable,parent,,,,,,,,85,,,,,,,,,,,,,,,visible,,,,,,,Flavor,White Gummy Ztarburst,,,Hemp Derivatives Product Type,,,,,,,,,,,,,,,,,,,
9876,id:9874,variation,https://sigdistro.com/wp-content/uploads/2023/04/Hidden-Hills-Diamond-Disposable-Lemon-Cherry-Zkittlez.png,FALSE,Hidden Hills,Hidden Hills Liquid Diamond Disposable 2G - Lemon Cherry Zkittlez,Hidden Hills Liquid Diamond Disposable 2G,,,,,,,,,taxable,parent,,,,,,,,85,,,,,,,,,,,,,,,visible,,,,,,,Flavor,Lemon Cherry Zkittlez,,,Hemp Derivatives Product Type,,,,,,,,,,,,,,,,,,,
9877,id:9874,variation,https://sigdistro.com/wp-content/uploads/2023/04/Hidden-Hills-Diamond-Disposable-Purplato-Zyrup.png,FALSE,Hidden Hills,Hidden Hills Liquid Diamond Disposable 2G - Purplato Zyrup,Hidden Hills Liquid Diamond Disposable 2G,,,,,,,,,taxable,parent,,,,,,,,85,,,,,,,,,,,,,,,visible,,,,,,,Flavor,Purplato Zyrup,,,Hemp Derivatives Product Type,,,,,,,,,,,,,,,,,,,
9878,id:9874,variation,https://sigdistro.com/wp-content/uploads/2023/04/Hidden-Hills-Diamond-Disposable-Zaberry-Nerdz.png,FALSE,Hidden Hills,Hidden Hills Liquid Diamond Disposable 2G - Zaberry Nerdz,Hidden Hills Liquid Diamond Disposable 2G,,,,,,,,,taxable,parent,,,,,,,,85,,,,,,,,,,,,,,,visible,,,,,,,Flavor,Zaberry Nerdz,,,Hemp Derivatives Product Type,,,,,,,,,,,,,,,,,,,
9886,,simple,"https://sigdistro.com/wp-content/uploads/2023/04/Zengaz-ZT-70-1-1.png, https://sigdistro.com/wp-content/uploads/2023/04/Zengaz-ZT-70-3-1.png, https://sigdistro.com/wp-content/uploads/2023/04/Zengaz-ZT-70-2-1.png",FALSE,ZENGAZ,,Zengaz Model ZT-70 Torch Lighter |REF: ZT-70|,"Zengaz light it up again with their Model ZT-70 Jet Lighter, a simple yet dynamic design, ergonomic shape, removable stand and flame-lock switch. Each torch lighter is uniquely designed with a printed pattern on the handle and comes with a hempwick. Easily refillable by inserting the butane canister tip into the opening at the bottom of the torch.
\n<ul>
\n 	<li>Refillable Jet Lighter</li>
\n 	<li>Patterned Handle</li>
\n 	<li>Windproof</li>
\n 	<li>Hempwick Included</li>
\n 	<li>Simple refill</li>
\n</ul>
\n-12 pieces per case
\n
\n<strong>Dont miss out on our</strong> <a href=""https://sigdistro.com/product/zengaz-zt-70-lighter-deal-ref-zt-70/"">Zengaz ZT-70 DEAL!</a>","Zengaz Model ZT-70 Jet Lighter: A Must-Have for Any Collection
\n
\nZengaz lights it up again with the Model ZT-70 Jet Lighter, a sleek and powerful torch lighter designed for convenience, durability, and style. Whether you're a casual user or a collector, this lighter is built to impress with its simple yet dynamic design. The ergonomic shape ensures a comfortable grip, while the removable stand and flame-lock switch add to its functionality, making it ideal for both everyday use and precision applications.
\n
\nEach Zengaz Model ZT-70 features a uniquely printed pattern on the handle, adding a touch of personality to an already impressive design. Unlike standard lighters, this model stands out not just for its aesthetic appeal but also for its high performance. The powerful jet flame ensures a consistent and wind-resistant burn, making it a reliable companion for outdoor adventures, kitchen use, and more.
\n
\nOne of the standout features of this Zengaz Lighter Display is that each lighter comes with a hemp wick, providing an eco-friendly and natural alternative for lighting without direct butane contact. This makes it an excellent choice for those who prefer a cleaner, more controlled burn.
\n
\nRefilling the ZT-70 Jet Lighter is incredibly easy. Simply insert a butane canister tip into the refill valve located at the bottom of the torch, and you’re ready to go. This refillable design ensures longevity and makes it a cost-effective choice compared to disposable lighters.
\n
\nFor retailers and wholesalers, the Zengaz Lighter Display is available in bulk quantities to meet customer demand. Each case contains 12 pieces, while a master case holds 72 pieces, making it a great addition to any retail space. With eye-catching designs and high-quality craftsmanship, these lighters are sure to attract attention and drive sales.",,,,,,,taxable,,,,,,,,,36,"Torches > Big Torches, Torches > Lighters, Torches","Torches, Zengaz",,,,,,,,,,,,,visible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9892,,variable,"https://sigdistro.com/wp-content/uploads/2023/04/DGR-542-Black.png, https://sigdistro.com/wp-content/uploads/2023/04/DGR-542-Black.png, https://sigdistro.com/wp-content/uploads/2023/04/DGR-542-Green.png, https://sigdistro.com/wp-content/uploads/2023/04/DGR-542-Light-Green.png, https://sigdistro.com/wp-content/uploads/2023/04/DGR-542-Pink.png, https://sigdistro.com/wp-content/uploads/2023/04/DGR-542-Purple.png, https://sigdistro.com/wp-content/uploads/2023/04/DGR-542-S-green.png",FALSE,Diamond Glass,,Diamond Glass Sprinkler Perc Rig |REF: DGR 542|,"Look no further for high quality glass with Diamond Glass, a Southern California brand known for their unique water pipes, dab rigs, ash catchers, pipes and more! This Diamond rig brings simplicity back with this water pipe fixed with a side sprinkler perc for bubbling smoke dispersion.
\n<ul>
\n 	<li><strong>14mm male bowl</strong></li>
\n 	<li><strong>Height 7""</strong></li>
\n 	<li><strong>Sprinkler perc</strong></li>
\n</ul>","Look no further for high quality glass with Diamond Glass, a Southern California brand known for their unique water pipes, dab rigs, ash catchers, pipes and more! A name known to the industry DG offers top notch bongs for prices competitors can not beat. From scientific to simple beakers, modern to classic percs, DG has it all.
\n
\nAs a Master Distributor we offer Diamond Glass wholesale pricing unlike no other. Come explore the world of DG with mesmerizing pieces that will have you coming back for more. These high quality beakers, pipes, rigs won’t sit long on your shel. Who doesn’t love a Diamond?",,,,,,,taxable,,,,,,,,,,"Smoking Pipes > Glass Water Pipes, Smoking Pipes","Diamond Glass, Water Pipes",,,,,,,,,,,,,visible,,,,,,,Color,"Black, S-Green, Green, Purple, Light Green, Pink",1,,,,,,,,,,,,,,,,,,,,,
9894,id:9892,variation,https://sigdistro.com/wp-content/uploads/2023/04/DGR-542-Black.png,FALSE,Diamond Glass,DGR 542 - Black,Diamond Glass Sprinkler Perc Rig |REF: DGR 542|,,,,,,,,,taxable,parent,,,,,,,,43,,,,,,,,,,,,,,,visible,,,,,,,Color,Black,,,,,,,,,,,,,,,,,,,,,,
9895,id:9892,variation,https://sigdistro.com/wp-content/uploads/2023/04/DGR-542-S-green.png,FALSE,Diamond Glass,DGR 542 S-Green,Diamond Glass Sprinkler Perc Rig |REF: DGR 542|,,,,,,,,,taxable,parent,,,,,,,,43,,,,,,,,,,,,,,,visible,,,,,,,Color,S-Green,,,,,,,,,,,,,,,,,,,,,,
9896,id:9892,variation,https://sigdistro.com/wp-content/uploads/2023/04/DGR-542-Green.png,FALSE,Diamond Glass,DGR 542 - Green,Diamond Glass Sprinkler Perc Rig |REF: DGR 542|,,,,,,,,,taxable,parent,,,,,,,,43,,,,,,,,,,,,,,,visible,,,,,,,Color,Green,,,,,,,,,,,,,,,,,,,,,,
9897,id:9892,variation,https://sigdistro.com/wp-content/uploads/2023/04/DGR-542-Purple.png,FALSE,Diamond Glass,DGR 542 - Purple,Diamond Glass Sprinkler Perc Rig |REF: DGR 542|,,,,,,,,,taxable,parent,,,,,,,,43,,,,,,,,,,,,,,,visible,,,,,,,Color,Purple,,,,,,,,,,,,,,,,,,,,,,
9898,id:9892,variation,https://sigdistro.com/wp-content/uploads/2023/04/DGR-542-Light-Green.png,FALSE,Diamond Glass,DGR 542 - Light Green,Diamond Glass Sprinkler Perc Rig |REF: DGR 542|,,,,,,,,,taxable,parent,,,,,,,,43,,,,,,,,,,,,,,,visible,,,,,,,Color,Light Green,,,,,,,,,,,,,,,,,,,,,,
9899,id:9892,variation,https://sigdistro.com/wp-content/uploads/2023/04/DGR-542-Pink.png,FALSE,Diamond Glass,DGR 542 - Pink,Diamond Glass Sprinkler Perc Rig |REF: DGR 542|,,,,,,,,,taxable,parent,,,,,,,,43,,,,,,,,,,,,,,,visible,,,,,,,Color,Pink,,,,,,,,,,,,,,,,,,,,,,
9900,,variable,"https://sigdistro.com/wp-content/uploads/2023/04/DGR-1076-green.png, https://sigdistro.com/wp-content/uploads/2023/04/DGR-1076-green.png, https://sigdistro.com/wp-content/uploads/2023/04/DGR-1076-pink.png",FALSE,Diamond Glass,,Diamond Glass Swirl Water Pipe |REF: DGR 1076|,"Look no further for high quality glass with Diamond Glass, a Southern California brand known for their unique water pipes, dab rigs, ash catchers, pipes and more! This swirl designed rig brings us back to basics with a perforated attached down stem for smoke filtration. Attached to the side are two mushroom drops for design purposes.
\n<ul>
\n 	<li><strong>14mm male bowl</strong></li>
\n 	<li><strong>Height 6""</strong></li>
\n 	<li><strong>Perforated downstem</strong></li>
\n</ul>","Look no further for high quality glass with Diamond Glass, a Southern California brand known for their unique water pipes, dab rigs, ash catchers, pipes and more! A name known to the industry DG offers top notch bongs for prices competitors can not beat. From scientific to simple beakers, modern to classic percs, DG has it all.
\n
\nAs a Master Distributor we offer Diamond Glass wholesale pricing unlike no other. Come explore the world of DG with mesmerizing pieces that will have you coming back for more. These high quality beakers, pipes, rigs won’t sit long on your shel. Who doesn’t love a Diamond?",,,,,,,taxable,,,,,,,,,,"Smoking Pipes > Glass Water Pipes, Smoking Pipes","Diamond Glass, Water Pipes",,,,,,,,,,,,,visible,,,,,,,Color,"Green, Pink, Purple",1,,,,,,,,,,,,,,,,,,,,,
9901,id:9900,variation,https://sigdistro.com/wp-content/uploads/2023/04/DGR-1076-green.png,FALSE,Diamond Glass,DGR 1076 - Green,Diamond Glass Swirl Water Pipe |REF: DGR 1076|,,,,,,,,,taxable,parent,,,,,,,,40,,,,,,,,,,,,,,,visible,,,,,,,Color,Green,,,,,,,,,,,,,,,,,,,,,,
9902,id:9900,variation,https://sigdistro.com/wp-content/uploads/2023/04/DGR-1076-pink.png,FALSE,Diamond Glass,DGR 1076 - Pink,Diamond Glass Swirl Water Pipe |REF: DGR 1076|,,,,,,,,,taxable,parent,,,,,,,,40,,,,,,,,,,,,,,,visible,,,,,,,Color,Pink,,,,,,,,,,,,,,,,,,,,,,
9903,id:9900,variation,https://sigdistro.com/wp-content/uploads/2023/04/DGR-1076-pink.png,FALSE,Diamond Glass,DGR 1076 - Purple,Diamond Glass Swirl Water Pipe |REF: DGR 1076|,,,,,,,,,taxable,parent,,,,,,,,40,,,,,,,,,,,,,,,visible,,,,,,,Color,Purple,,,,,,,,,,,,,,,,,,,,,,
9906,,variable,"https://sigdistro.com/wp-content/uploads/2023/04/DGR-1034-Purple.png, https://sigdistro.com/wp-content/uploads/2023/04/DGR-1034-Green.png, https://sigdistro.com/wp-content/uploads/2023/04/DGR-1034-Purple.png",FALSE,Diamond Glass,,Diamond Glass Mini Klein Recycler Dab Rig |REF: DGR 1034|,"Look no further for high quality glass with Diamond Glass, a Southern California brand known for their unique water pipes, dab rigs, ash catchers, pipes and more! Do not be fooled by the small size of this 6"" Mini Klein Recycler bong as it packs a punch. Fitted with a half-barrel perc that draws from the nail and chamber for continuous water recycling. The long angled mouth piece helps with splash prevention and gives plenty of distance from the nail.
\n<ul>
\n 	<li><strong>14mm male quartz banger</strong></li>
\n 	<li><strong>Half-barrel perc</strong></li>
\n 	<li><strong>14mm female joint</strong></li>
\n</ul>","Look no further for high quality glass with Diamond Glass, a Southern California brand known for their unique water pipes, dab rigs, ash catchers, pipes and more! A name known to the industry DG offers top notch bongs for prices competitors can not beat. From scientific to simple beakers, modern to classic percs, DG has it all.
\n
\nAs a Master Distributor we offer Diamond Glass wholesale pricing unlike no other. Come explore the world of DG with mesmerizing pieces that will have you coming back for more. These high quality beakers, pipes, rigs won’t sit long on your shel. Who doesn’t love a Diamond?",,,,,,,taxable,,,,,,,,,,"Smoking Pipes > Glass Water Pipes, Smoking Pipes","Dab Rigs, Diamond Glass, Water Pipes",,,,,,,,,,,,,visible,,,,,,,Color,"Blue Violet, S-Green, Violet, Blue",1,,Water Pipes Product Type,Recycler,1,,,,,,,,,,,,,,,,,
9907,id:9906,variation,https://sigdistro.com/wp-content/uploads/2023/04/DGR-1034-Purple.png,FALSE,Diamond Glass,DGR 1034 - Blue Violet,Diamond Glass Mini Klein Recycler Dab Rig |REF: DGR 1034|,,,,,,,,,taxable,parent,,,,,,,,40,,,,,,,,,,,,,,,visible,,,,,,,Color,Blue Violet,,,Water Pipes Product Type,,,,,,,,,,,,,,,,,,,
9908,id:9906,variation,https://sigdistro.com/wp-content/uploads/2023/04/DGR-1034-Green.png,FALSE,Diamond Glass,DGR 1034 - S-Green,Diamond Glass Mini Klein Recycler Dab Rig |REF: DGR 1034|,,,,,,,,,taxable,parent,,,,,,,,40,,,,,,,,,,,,,,,visible,,,,,,,Color,S-Green,,,Water Pipes Product Type,,,,,,,,,,,,,,,,,,,
9909,id:9906,variation,https://sigdistro.com/wp-content/uploads/2023/04/DGR-1034-Purple.png,FALSE,Diamond Glass,DGR 1034 - Violet,Diamond Glass Mini Klein Recycler Dab Rig |REF: DGR 1034|,,,,,,,,,taxable,parent,,,,,,,,40,,,,,,,,,,,,,,,visible,,,,,,,Color,Violet,,,Water Pipes Product Type,,,,,,,,,,,,,,,,,,,
9910,id:9906,variation,https://sigdistro.com/wp-content/uploads/2023/04/DGR-1034-Green.png,FALSE,Diamond Glass,DGR 1034 - Blue,Diamond Glass Mini Klein Recycler Dab Rig |REF: DGR 1034|,,,,,,,,,taxable,parent,,,,,,,,40,,,,,,,,,,,,,,,visible,,,,,,,Color,Blue,,,Water Pipes Product Type,,,,,,,,,,,,,,,,,,,
9911,,variable,"https://sigdistro.com/wp-content/uploads/2023/04/DGR-1094-grey.png, https://sigdistro.com/wp-content/uploads/2023/04/DGR-1094-blue.png, https://sigdistro.com/wp-content/uploads/2023/04/DGR-1094-grey.png",FALSE,Diamond Glass,,Diamond Glass Frosted Ball Water Pipe |REF: DGR 1094|,"Look no further for high quality glass with Diamond Glass, a Southern California brand known for their unique water pipes, dab rigs, ash catchers, pipes and more!
\n
\nCheck out this frosted globe bong with etched out diamonds and Diamond Glass logo all over. The wide base ensures the water pipe does not tip over for accidental breakage. Inside is a shower head percolator for water filtration to remove particles and heat for smooth hits.
\n<ul>
\n 	<li><strong>14mm male bowl</strong></li>
\n 	<li><strong>Height 6"" </strong></li>
\n 	<li><strong>Shower head perc</strong></li>
\n 	<li><strong>4"" wide chamber</strong></li>
\n</ul>","Look no further for high quality glass with Diamond Glass, a Southern California brand known for their unique water pipes, dab rigs, ash catchers, pipes and more! A name known to the industry DG offers top notch bongs for prices competitors can not beat. From scientific to simple beakers, modern to classic percs, DG has it all.
\n
\nAs a Master Distributor we offer Diamond Glass wholesale pricing unlike no other. Come explore the world of DG with mesmerizing pieces that will have you coming back for more. These high quality beakers, pipes, rigs won’t sit long on your shel. Who doesn’t love a Diamond?",,,,,,,taxable,,,,,,,,,,"Smoking Pipes > Glass Water Pipes, Smoking Pipes","Diamond Glass, Water Pipes",,,,,,,,,,,,,visible,,,,,,,Color,"Blue Green, Blue Violet, Grey, Pink",1,,,,,,,,,,,,,,,,,,,,,
9912,id:9911,variation,https://sigdistro.com/wp-content/uploads/2023/04/DGR-1094-blue.png,FALSE,Diamond Glass,DGR 1094 - Blue Green,Diamond Glass Frosted Ball Water Pipe |REF: DGR 1094|,,,,,,,,,taxable,parent,,,,,,,,50,,,,,,,,,,,,,,,visible,,,,,,,Color,Blue Green,,,,,,,,,,,,,,,,,,,,,,
9913,id:9911,variation,https://sigdistro.com/wp-content/uploads/2023/04/DGR-1094-blue.png,FALSE,Diamond Glass,DGR 1094 - Blue Violet,Diamond Glass Frosted Ball Water Pipe |REF: DGR 1094|,,,,,,,,,taxable,parent,,,,,,,,50,,,,,,,,,,,,,,,visible,,,,,,,Color,Blue Violet,,,,,,,,,,,,,,,,,,,,,,
9914,id:9911,variation,https://sigdistro.com/wp-content/uploads/2023/04/DGR-1094-grey.png,FALSE,Diamond Glass,DGR 1094 - Grey,Diamond Glass Frosted Ball Water Pipe |REF: DGR 1094|,,,,,,,,,taxable,parent,,,,,,,,50,,,,,,,,,,,,,,,visible,,,,,,,Color,Grey,,,,,,,,,,,,,,,,,,,,,,
9915,id:9911,variation,https://sigdistro.com/wp-content/uploads/2023/04/DGR-1094-grey.png,FALSE,Diamond Glass,DGR 1094 - Pink,Diamond Glass Frosted Ball Water Pipe |REF: DGR 1094|,,,,,,,,,taxable,parent,,,,,,,,50,,,,,,,,,,,,,,,visible,,,,,,,Color,Pink,,,,,,,,,,,,,,,,,,,,,,
9919,,variable,"https://sigdistro.com/wp-content/uploads/2023/04/DGR-1181-BLUE.png, https://sigdistro.com/wp-content/uploads/2023/04/DGR-1181-WHITE.png, https://sigdistro.com/wp-content/uploads/2023/04/DGR-1181-PURPLE.png, https://sigdistro.com/wp-content/uploads/2023/04/DGR-1181-PINK.png, https://sigdistro.com/wp-content/uploads/2023/04/DGR-1181-BLUE.png",FALSE,Diamond Glass,,Diamond Glass Swiss Body Water Pipe |REF: DGR 1181|,"Look no further for high quality glass with Diamond Glass, a Southern California brand known for their unique water pipes, dab rigs, ash catchers, pipes and more!
\n
\nThis Swiss body bong circulates the smoke through a disc perc and up through a funnel chamber while also being drawn up through the perforated tube sides.
\n<ul>
\n 	<li><strong>14mm male bowl</strong></li>
\n 	<li><strong>Disc perc</strong></li>
\n 	<li><strong>Funnel chamber</strong></li>
\n 	<li><strong>Height 11""</strong></li>
\n</ul>","Look no further for high quality glass with Diamond Glass, a Southern California brand known for their unique water pipes, dab rigs, ash catchers, pipes and more! A name known to the industry DG offers top notch bongs for prices competitors can not beat. From scientific to simple beakers, modern to classic percs, DG has it all.
\n
\nAs a Master Distributor we offer Diamond Glass wholesale pricing unlike no other. Come explore the world of DG with mesmerizing pieces that will have you coming back for more. These high quality beakers, pipes, rigs won’t sit long on your shel. Who doesn’t love a Diamond?",,,,,,,taxable,,,,,,,,,,"Smoking Pipes > Glass Water Pipes, Smoking Pipes","Diamond Glass, Water Pipes",,,,,,,,,,,,,visible,,,,,,,Color,"Blue Violet, Pink, White, Milk Blue, Green, Black, Teal",1,,,,,,,,,,,,,,,,,,,,,
9922,id:9919,variation,https://sigdistro.com/wp-content/uploads/2023/04/DGR-1181-PURPLE.png,FALSE,Diamond Glass,DGR 1181 - Blue Violet,Diamond Glass Swiss Body Water Pipe |REF: DGR 1181|,,,,,,,,,taxable,parent,,,,,,,,46,,,,,,,,,,,,,,,visible,,,,,,,Color,Blue Violet,,,,,,,,,,,,,,,,,,,,,,
9923,id:9919,variation,https://sigdistro.com/wp-content/uploads/2023/04/DGR-1181-PINK.png,FALSE,Diamond Glass,DGR 1181 - Pink,Diamond Glass Swiss Body Water Pipe |REF: DGR 1181|,,,,,,,,,taxable,parent,,,,,,,,46,,,,,,,,,,,,,,,visible,,,,,,,Color,Pink,,,,,,,,,,,,,,,,,,,,,,
9924,id:9919,variation,https://sigdistro.com/wp-content/uploads/2023/04/DGR-1181-WHITE.png,FALSE,Diamond Glass,DGR 1181 - White,Diamond Glass Swiss Body Water Pipe |REF: DGR 1181|,,,,,,,,,taxable,parent,,,,,,,,46,,,,,,,,,,,,,,,visible,,,,,,,Color,White,,,,,,,,,,,,,,,,,,,,,,
9925,id:9919,variation,https://sigdistro.com/wp-content/uploads/2023/04/DGR-1181-BLUE.png,FALSE,Diamond Glass,DGR 1181 - Milk Blue,Diamond Glass Swiss Body Water Pipe |REF: DGR 1181|,,,,,,,,,taxable,parent,,,,,,,,46,,,,,,,,,,,,,,,visible,,,,,,,Color,Milk Blue,,,,,,,,,,,,,,,,,,,,,,
9926,id:9919,variation,https://sigdistro.com/wp-content/uploads/2023/04/DGR-1181-PURPLE.png,FALSE,Diamond Glass,DGR 1181 - Green,Diamond Glass Swiss Body Water Pipe |REF: DGR 1181|,,,,,,,,,taxable,parent,,,,,,,,46,,,,,,,,,,,,,,,visible,,,,,,,Color,Green,,,,,,,,,,,,,,,,,,,,,,
9927,id:9919,variation,https://sigdistro.com/wp-content/uploads/2023/04/DGR-1181-WHITE.png,FALSE,Diamond Glass,DGR 1181 - Black,Diamond Glass Swiss Body Water Pipe |REF: DGR 1181|,,,,,,,,,taxable,parent,,,,,,,,46,,,,,,,,,,,,,,,visible,,,,,,,Color,Black,,,,,,,,,,,,,,,,,,,,,,
